V_node1,V_node2,V_node3,V_node4,V_node5,I_node1,I_node2,I_node3,I_node4,I_node5,Load_node1,Load_node2,Load_node3,Load_node4,Load_node5,Regulator_Setting,Target
234.656400595581,225.8039123838868,228.4539381207439,231.6563171570178,234.8777256356118,7.756939705149945,11.418705028910635,10.038916511037765,9.72297551078555,9.152219915355294,2.9335416104725294,2.277425072775147,0.8180312160145893,2.9780378151922835,1.0603918692011727,1.05,1
227.60412881077355,229.0717051166809,224.46832512996986,224.01896687959663,234.06262911197098,9.389622309038497,12.093823588976278,9.329511836263947,7.3178705733968625,11.487303551080347,2.639821358518211,2.738498925673054,3.385577081695045,4.281684786466851,1.1353236740994583,0.95,1
236.78120014285412,229.63994939209834,235.01766448946012,231.80818012523818,226.7744012269744,9.590246672270565,10.062791731065554,13.21515661279902,9.958878885298986,10.578367346237451,2.4475261439369507,2.2236647049557825,2.9337496859609624,2.7156687709336187,2.14745375726338,1.05,0
231.80697802754207,237.69018283232984,229.82086980445024,237.82321827907003,216.9012744795513,7.642153017403349,9.56066109529808,11.219052090417202,6.889252532317515,10.40169018623142,2.0590978113891447,1.3835491448159525,3.4878615824065093,2.9592041815995294,3.4177681977951373,1.0,1
234.10951252187613,230.43523534119086,228.50496324767067,230.4588038826775,220.06215542699553,10.201582145289613,10.082574911174879,12.074317797316485,10.668877029697043,12.956143796712889,2.1896038635244865,1.8431645313055696,1.4216849333707722,2.8589175837406593,1.4602067754717654,0.95,1
228.90164056081244,231.78556285755874,237.38947022370758,227.40864890863176,225.95753198553408,8.012820968811928,10.271849134436696,10.168933572779896,7.861491012489839,11.912590004182693,4.34866306896655,1.1923574189065596,2.7736601192125017,4.066854707213786,3.099089759263809,1.0,0
227.49121478207732,234.57701058851038,231.64375554829843,227.3511989811648,232.56633716556678,14.649346611705635,9.965987851032338,11.010042176547534,10.169036951630655,8.572830660185648,2.675673712491779,1.5315163530381044,1.118230811432296,3.270050108917586,4.006147240774947,1.0,1
230.4853877467402,234.84322495266446,226.48973453061325,228.36168926701117,228.0394592343392,6.358479444395968,8.58845303380927,7.216083238096537,13.408204156118236,9.769780612153522,2.0611500095218287,1.360938492383649,0.041830569450981514,1.5192351563374622,2.38634315750096,1.05,1
222.6824252593394,231.48060138532287,231.30527636089946,230.0255672832123,228.82706433312427,9.30816134190566,11.778307649575613,7.756497794288224,8.466271923990895,10.136144538497241,4.099123240836734,3.1731336922329687,2.805085404706753,2.099880338698869,1.9168342827440437,0.95,1
222.92314628974793,227.8967733861732,228.28642741736616,225.98861365389192,229.19357144166995,12.057537982846961,11.003370090337576,10.496650285031764,10.156235470472033,10.80047171105355,3.9056475975079636,2.7007385407583895,0.39739930807897794,1.8264603521027571,1.6417839682283732,0.95,1
232.02025428407268,239.43092950605265,230.87288906415918,231.28775195361382,229.62777042116917,10.403305810258509,7.9400554504461285,10.092158443266303,7.852622682164495,10.162165085801647,1.9537359908225351,3.0629106602850853,2.3925551182057507,2.423134592996338,3.813473161325237,1.05,1
220.4061439235048,229.86743062275391,230.30115104970514,242.31621056242642,229.03819517609438,9.038704117023517,15.078763245565723,9.920211232496577,7.1915208674768225,9.731639578646151,1.8035389102133115,4.36419952588735,1.828692408628914,2.5891981966125712,2.2187964045972333,1.05,0
231.50773671166806,229.82644115147377,224.15660981190234,235.71411407257511,233.75966516343388,11.038717491275776,13.346727892305047,8.821095200122564,6.83514405195272,11.633674022861962,2.623419133500961,2.9445919950731287,2.9338352400888765,1.7468826693794202,1.3770853225524293,1.0,0
233.95515973521523,225.4530627260263,237.0139715546805,222.9907446860386,232.93428546900134,7.238802588200698,9.12768911698503,9.484759028978011,9.860733093399784,11.378328914148671,5.003171790905711,2.016015660399447,3.1992124386719865,0.8923586894768032,2.220387280095323,0.95,0
240.9522781290499,225.04731837434656,227.16851135198613,230.4982568254382,227.482621729419,8.632731435427225,9.452541495666479,9.971459294101223,10.299195915037576,10.195654349415845,2.372800616017557,2.9728150699278326,-0.22245414099193894,2.6661406130783307,1.3502585446321071,0.95,1
222.24668284466935,230.34281487403013,224.68848143136947,232.3679621531759,225.40287882883098,10.87201155044516,11.687679019283475,10.785268231301936,10.907171047018437,6.835553666507044,2.824345711194924,1.463670803161837,1.6445173040744185,2.226372389606732,1.4476705303968047,1.05,1
237.7496720250877,226.08373353831882,228.38969241897163,234.06758608684834,223.84567841783021,10.100455398331361,10.959015096003217,11.4578823891409,8.61529845153241,8.68192145022271,2.024465553264645,1.3066242314566847,0.6668295483012725,3.5179570524293595,1.2039513071760717,1.05,0
231.13729967302064,236.53571377141213,221.96258382719387,230.92316929266153,231.29941397124213,8.851798649432803,11.072827799782686,12.067762109848417,9.185079785416796,11.815924627254098,2.3213191123920165,3.252891081493785,1.8850558974839569,1.6748341002544622,2.7262380886674213,1.05,1
233.90911435888654,223.8152464456096,223.39771693457863,232.60970782808448,231.48492336616593,10.24695961832919,9.751428445675128,9.577231540364062,11.493222729204314,10.65115563357414,3.617933822727152,1.3306847349135311,2.349852167982561,0.7675054050326726,2.10679899631781,0.95,1
231.25246425172938,231.73224104748488,226.59987639210755,231.161268485805,231.4653623664934,14.551650855295275,8.295550714005351,11.036203404059952,8.941597980376974,8.261426026022713,2.5342046845380755,1.6453753582449342,2.0430081661747685,1.09177323169255,2.5770786113814936,0.95,0
226.42824290986817,239.3288725557238,232.36916460455893,224.04348251398676,233.28276804316914,9.978265725930056,10.274704958814072,15.836347110120185,9.631708368633596,7.7396425410306335,3.5556942488831496,1.4028561302295364,1.8773282334476171,3.0025462464541817,3.7120907193227364,1.0,1
225.12659164886338,233.93542301871227,235.792977895037,225.89658840824146,234.81688064622162,10.546021434988772,5.8507199249072634,9.816086434791469,10.032050564590321,11.589200765890423,1.0068101877910687,2.3312152625840508,2.7831308223195252,2.397943609371152,0.023207933122912916,1.05,1
232.0639046346825,234.11030079997244,239.48396491326974,228.77305941998566,226.23131917821254,11.947244498855694,8.992860762184565,9.698771970740134,8.467758338778658,7.743874890384612,3.001090009308772,4.019336351090644,2.6166617511695036,1.4688939467057367,1.986872753635717,1.0,1
225.55242785187238,225.92094857517282,229.61449145292949,231.7057598740832,231.3834539966501,10.61978955876127,7.452828902806802,9.170746198856273,8.009652080201525,11.09936637258052,4.269913067655593,3.4099625408605587,3.1400266183843293,2.856412583534376,1.8388628878090276,0.95,1
234.1359162451801,230.06500945938953,237.26767038578657,228.67671583381022,243.6008458329481,13.602860198532976,7.396824034393338,6.293963034204862,9.750226229299866,10.031395591915517,2.2994288193442314,2.422077264321484,3.0495743160644437,4.008918894266904,3.618338136793128,1.0,1
233.12833673882503,225.7142122179186,224.64553750969444,232.4123620762159,228.88268607337073,10.437318613514595,9.10735896953131,9.598721402349137,10.735020821081203,12.080861785289677,1.0806156442039594,2.7239949689010485,3.2367633451678968,3.1188603301446354,1.8707662366125806,1.0,1
233.57000247046045,232.36618812286773,229.63585543671564,225.76603140965798,222.42576387657067,6.089902459363435,9.262121121937076,10.427617587882127,8.164047790778529,13.462339263534599,5.414109215768361,1.2229154376688811,1.41681155333395,2.7335950812615764,4.616803054963853,1.0,1
227.7674252396649,234.28199397161737,231.070468720651,223.77130610644005,230.8659046292559,8.729180239542526,9.917414625985435,11.112044193684582,8.81743042239621,6.306853904391166,1.663805149295829,2.234171634353008,3.577293673015693,2.4821378451122666,2.165396145469704,1.05,1
231.9265868986442,225.58071281899433,230.76862552972764,230.29104359223,224.28514851084688,9.142690946166933,12.058881111854081,9.326209746429722,8.307131397082042,11.851344419005443,3.06563290188672,2.772517990229593,3.5304387856367914,3.7914688890653636,2.8070030600053615,0.95,1
231.78893680174141,232.80392263184117,235.41525621587638,235.26901026017453,223.11165316021453,9.338450207953894,8.979678372699565,10.298912179326619,11.541500419237575,14.763427063465091,2.791732725378309,2.7141109822861336,2.989130556649288,2.555170637871464,2.4993915176777106,1.05,0
225.3108748004244,232.57517633604328,232.56892975456105,232.57523843153024,249.2636574532736,11.654472215314847,12.319679932776689,8.98806760202429,7.948263788061047,10.124662699238247,3.6966271208272423,4.016116180355043,0.9924470553665792,2.510021151740569,1.8113055665547653,1.0,1
232.85445255346585,235.677828200903,234.77000881746602,233.25695625652898,228.42365377679826,10.214339830519192,7.842974517270806,9.649410940191974,10.798635203438263,10.72078679003616,2.1890285335139277,2.9025162097353214,3.1694383715424683,2.387873556388655,0.5866596652771972,1.05,1
233.79484610246635,226.13587392731213,228.81590696629996,227.57318226085448,230.4093706969316,11.008575706768545,10.581929460274885,8.985982681459888,8.972198746702313,7.602097204012248,1.5349544194238205,3.396499670200166,-0.24042642203493125,3.687427151682,3.0212299906445415,0.95,0
241.57329283336753,220.66367403704126,233.43130095187257,221.93642064405174,227.64034067105283,13.56955007837019,10.026900729238585,9.550293888410296,8.142415837095083,15.871315804655556,3.8161760815300223,2.3014308131190395,0.43859457597709506,2.930362641506498,3.774653124038341,0.95,1
235.44475298483684,230.32140009547732,224.61127611035346,226.42348145370016,233.39798874467337,7.853343935554209,9.142304148787852,10.831673672572121,11.200425931488555,11.915864110431368,3.424721805513421,1.8373085165119645,2.586761075462647,1.967163731220076,1.680733535810628,1.0,0
226.34816684141433,231.08229294790988,230.22785919951906,226.7419982619709,240.71972044662664,13.615217015538526,11.012315310921425,7.887938400066664,9.486109749756437,10.61566474502777,3.455388571179851,1.3024676887348379,1.6061835694183872,1.3959743665276145,1.0097524767009534,1.0,1
233.16959511159007,219.87428706671196,230.93227157384715,226.69106767615807,234.2621666739811,14.136452083011648,7.204389043151406,12.405153010450455,10.359828739092833,11.675661070458961,2.6464142918426035,3.661503048481976,2.3151232437547344,0.9942521994358335,3.3399445397420275,1.05,0
226.0373963078365,229.42631779266551,232.52493639490228,234.32877597085061,223.99851796472112,9.796010566728135,8.315134739747347,11.501745558802664,11.308862054211243,11.944113931479444,4.185701754034971,1.8537576758534056,2.021445733282282,3.0156606300833944,4.121873747785052,0.95,0
228.32749382079527,227.62527344419522,226.73335383713143,238.8272712014055,232.02490855480477,9.973390729242729,8.8003559533603,6.882426009952317,11.638746536278813,10.847778964887972,1.980165854274774,1.167550219001795,3.1314186062724065,3.2990680731422994,2.506131450435227,0.95,1
223.6955802283248,234.58930973527387,240.61078098506317,235.16232630275573,222.40315017022994,8.068434734272081,8.922852653406752,9.066482376097118,7.034031136035164,8.364635206789732,1.9418667403425494,3.494378730992046,3.0280360045479644,1.7315644830965071,2.5490947313056713,1.05,1
227.57882963566874,236.3345557459331,226.4616526719061,232.21909714073115,233.8731702671467,7.732339286387292,9.175041976224126,8.522605003340875,6.745990158266503,14.045180461138962,1.1482924679753534,3.18589045643792,2.2377664306171443,2.064289167615263,2.4671255148475657,0.95,0
225.36534764210958,229.702373219691,213.79366329965464,224.87806179332856,228.7371592430342,12.505081462058461,8.441961156960028,10.54484279330722,10.83493017964259,12.382171709546954,2.540307699330248,3.3949300615655607,3.0910905313252215,2.3435907212071974,3.2636681497189954,1.0,1
223.76108409017576,238.16205651965817,222.84929311019684,227.79977756651508,230.65370288643047,8.362789946679843,12.184213567964852,8.90418939158613,7.328275191662773,11.448273118628995,2.900737253691613,2.073400363713963,2.375281841763514,2.351777111156879,3.005261343174202,1.0,0
237.2063664453306,222.8206892441028,235.8158187607748,230.05116530509792,225.09245674476026,12.581516848244856,15.175817947061368,7.600549469819573,11.397839370161577,9.180397512412934,2.132977385278358,2.1095908135783668,4.4687573094339585,3.439735481747104,1.739399335574861,1.05,1
232.31051737131637,230.99529847786735,226.99891561420603,230.3490104249501,228.0734320156912,11.566717421048063,7.059020897537499,7.474460448602872,8.448250353667031,10.157928091336169,3.070940993942198,2.6183500656551773,2.8915511752600938,2.6373413245651047,3.689642645485236,1.05,1
230.56758672625625,233.31065337260523,237.93008408072677,223.81092250586576,240.66516687328132,8.717837466923289,11.31810868782684,12.05378923651583,11.199155082490712,13.237575279321735,2.845620344651446,2.4379113017857126,3.5421905769830175,2.733285041087872,2.621478579329058,1.05,0
220.2395610023875,229.2410745248221,232.9415860324229,231.40495933867516,226.88650240089703,10.831653258910686,7.566206579319665,12.726753027076679,8.789687528788004,11.82083699937114,2.8140226024861144,2.4063909766336335,2.509226992995469,1.9133054112381274,1.7488327803761212,1.0,1
228.95938874821363,227.53499532670583,227.05317621527894,234.2480104851051,231.78507742982524,13.147468433110213,10.913376021460799,7.007682373670701,8.163575666980417,12.64548893377027,1.5014296135175604,1.108016713202924,1.6202826386154436,2.3257329655330743,2.603117582445637,1.05,0
226.53545202369673,234.49799937716625,231.53649760438304,234.0643105941948,233.14814420961807,9.661754628714368,10.159147069884332,11.517648832327218,11.392645724160648,10.557599624770921,2.2287034368523595,0.1442965098726421,4.0745863577623425,3.5864801228903818,2.9457598512171286,0.95,0
225.85502494538963,227.19909479901514,233.73646802561632,233.05185132716733,229.89549203017927,9.582663257559068,9.374663108535286,11.715797650582687,11.107139062135587,9.485399998764422,4.407490672553268,1.5226358825162893,4.387625120626005,1.534785923249452,2.7387379252913564,1.05,1
230.5866369165439,236.38832447894214,227.04214305582084,232.7354869058502,228.98903673783053,12.164224625986282,9.741931769740432,8.296675651331213,8.48205860219331,8.042518327380467,1.2261626748657957,2.5146940955443666,2.8861664979983885,2.345309668865445,3.2138774440901376,0.95,1
228.9115939838639,235.49388425993595,234.12708174494014,234.0675481800032,236.52739403577164,9.455179966792626,12.467448556672386,8.389809637938983,10.376951522036206,8.686621308745174,2.599014449487257,1.9775852716224906,1.9331866821976607,3.3109137726156965,1.8462579701930326,1.0,1
230.10501920816378,233.40976485647482,228.44866621703272,231.6208317624422,229.34928472816156,9.479381917457125,6.979917576029496,9.558923541686925,9.612589240390076,11.08057588807139,3.415402970484937,3.722711792831931,0.83128613765387,3.6329263873010347,4.5604226984446985,0.95,1
230.4849798249636,232.97578512718457,225.90889658383264,240.4619363784273,224.96991309250149,10.446561826510742,7.603215750095909,12.168396488087085,10.42060608044399,10.396787034354974,2.7520037612019284,3.0990841852948225,3.537005324369159,2.224517684820978,2.6822802235378695,0.95,1
223.92905693606133,235.79055436750033,233.95831346981467,233.12059908526078,233.1417275463214,9.981635293229722,8.96448510555556,10.435604679497452,10.951176871857164,6.50620861730889,1.1858004703768907,2.638635028530451,2.9981119956445417,3.0161630229264693,3.5654247235975802,0.95,1
229.93876613576543,225.51372814257084,230.37902279096863,226.61419144243945,234.87559866708875,8.922478325307809,9.490106059192822,10.512341211388556,12.386622011854252,8.456518370806435,1.7251978218644708,1.9673932433265036,4.395507345991355,2.3496716262362902,2.700033787312328,1.0,1
229.2647130924893,225.87251401603743,228.39307079173503,232.0646572713781,227.18137723598014,9.004076306364317,8.9749317787069,8.396944819790917,9.305627009775476,11.541604439975941,2.432989958274779,1.6783191736949776,4.123529210891807,1.9722985880793944,1.37271447629307,0.95,1
225.88889802216784,231.21843605745957,231.2248328555436,227.46528412314436,227.6448084719084,7.892329009271309,10.855628790305806,6.596195539963329,8.877324007115588,9.341021399564028,2.0492597226972484,0.4982939982744665,1.8487125350168183,1.5318714021476734,3.1174286309273245,0.95,1
231.16024968678818,222.75957829251337,222.96268112811723,226.40777889373783,228.93276424144076,13.34971934582813,9.450395390494624,5.597513053098163,6.0022221862775,10.068059172693362,1.8265857604401274,3.3878039355788485,3.8984839930693216,3.2811753362875993,2.2846117111399233,1.05,1
231.55453782799003,237.37678108474776,234.28829811601008,229.20030735018287,229.90491896048655,11.227541711579818,10.750911715254505,10.335140211601981,12.324519195011334,8.920817558525737,2.641114496705593,0.9750150598559404,2.3662206274787603,1.639561531933167,3.194326381149299,1.05,1
224.98735317681096,229.90743432003805,228.5567068053993,231.61359280169046,225.86384528223837,11.78982111205365,6.735970229947165,8.190104334123868,6.385917210136368,9.450309398660416,5.072752389244474,2.9998216359738095,0.5088598510453335,2.138769807085627,2.622490925374455,1.05,1
232.59673257120585,237.6636945650129,229.45619925771572,232.0085586104947,233.45071995855557,9.907477565467316,10.22820298445304,10.12376670577427,8.144893338376544,9.619518311173568,2.587357425260264,1.7691868743912469,2.7452917426369354,1.2574991630806127,1.555091277314933,0.95,1
227.99389764057082,231.1204624090521,230.06296200390898,230.48838049274417,226.13495108072266,7.005106662788503,12.7264579502645,9.392747854203998,9.022227761912617,13.177880656888165,3.1457976416037114,1.484336769120174,3.038211605492257,1.130536225343942,4.264825883791736,0.95,1
230.12255087129472,232.48999145622724,237.2557180389752,234.79635413042604,240.7659122875578,7.515506932901541,7.748825771936062,7.80755935026287,9.864257236601036,10.863263259275195,1.7257300775959452,2.2763334281965557,2.830613261090406,1.9346500474989057,2.6434059610713043,1.0,1
226.16326218555974,234.3616031836034,230.91671002869177,240.94901466608837,225.95850857322424,11.479350936235667,15.143990634989937,5.5011350915984725,11.217471178248834,8.885738854855537,3.075356724520126,3.4606132325034853,3.291497435972957,2.328189536197326,2.3533682259563977,0.95,1
225.80139078909613,227.0030367727799,219.38052137845096,227.3712248915962,226.20433669223152,8.827169702222452,8.760455743492244,8.182460658384054,13.369049669206904,11.684594654027805,4.849108558025033,3.449889068249292,1.5781763436797864,2.599988163765552,2.1648568612218075,0.95,1
230.75196893238103,231.7087798788858,239.38085419607944,234.75211919093024,227.11548172168798,10.04639195711475,12.702031504974,6.974942069402249,7.338589737338148,5.6440645356106245,2.3646657660768904,1.270504842291912,2.088076765614047,4.311555773193913,3.079076300875503,1.0,1
225.5079266432582,232.45959585753252,223.3988339648968,239.15729382927177,235.89720060360642,8.601170919753425,10.323397053409506,10.205717155864669,10.298683822119761,7.177886337867836,0.008838591848539856,3.716723492497947,3.5896295229091613,2.1407146956935836,3.217263543783215,0.95,1
227.65412173947647,221.43432735454562,236.76936187082705,229.4273007737369,236.1890815598673,11.606309485228044,10.479255036477996,11.466108562931996,6.214475644819896,10.62298171759558,1.6406007891827992,2.029744283733643,3.9985463606698537,2.2282699601302918,0.6302683380450089,1.0,1
222.02786170602818,227.00312488523113,230.0262184985909,230.23490296882372,227.74967264260377,7.624469520164946,9.205353494897276,11.068729797272766,10.182187212511826,8.296920040441362,2.436696777218663,2.421411607085643,3.69836856937346,2.51433642217576,2.0784176885597074,1.0,1
233.1142496617375,224.66189785308703,229.28810257489354,230.6014781585595,232.57219417029376,10.012546312368837,6.936929369512714,12.300534791796592,9.589431961007497,12.237099888510652,3.545056145231206,2.6207902325011103,1.7499773184342828,3.6549975605416174,2.6936617645167993,1.05,1
233.55807439044446,224.37678954081065,222.3294291463219,236.38838410949253,231.66157005989797,8.946936625807915,8.952848023186835,8.471626426724306,11.75234786338615,8.581137685343048,2.5029259666794377,2.6779083914116546,1.429331628583403,1.9723462238216627,2.5035826018327834,0.95,1
226.25756731721722,237.7557598776126,230.5783731714643,235.89648592031912,230.33759240705055,11.289190864830353,9.23509520466142,6.048073400216761,8.859371864427068,7.641783571274304,2.30533630497532,3.7724283828165954,2.7174058527270035,3.3549039226364026,2.5093953545758496,1.05,0
240.30373962440993,238.77670421221603,228.75517925760462,234.85785475477178,233.22687974792575,10.067805447364675,7.61918452865102,11.851950201429233,9.817848279293946,9.644808010482523,3.556288483746123,2.897527756573154,2.51342048538846,2.4867169110409804,1.5455613737090368,0.95,0
236.84315778766174,225.17538269709948,233.4302572999922,235.29212243424794,221.20630256788442,11.311784275575166,11.927813868151725,9.959802496460696,8.457599400901419,6.452060767775741,3.006915720136311,2.459795265463621,1.9980080398187954,3.6064617708120714,1.2497839741051988,1.05,1
224.08370743667112,219.8038391111995,228.65296582777722,233.5877112789798,237.51178526048014,8.62790048592964,8.765575506704076,10.214114905984594,9.309706237723946,11.375865944102856,2.077504104567566,3.5277187487795336,2.8155229409202533,2.4521410723472425,2.7510035431501465,1.0,1
230.37047390209887,238.14307772785645,223.09949270892554,221.48308780322424,229.7222615055169,8.774033457458621,9.885917666294116,12.367974886393778,10.683650427909933,9.87992491662287,2.6794141710488413,0.9833374537140787,2.1507381146520386,4.116521654513749,1.8406758652228326,1.0,1
231.92032724469652,229.83652625952953,219.66278949980062,229.55439980243605,223.47765249747573,8.796111116129646,8.733537206570047,8.298773494096105,8.917986268434202,11.511331677488629,2.181698985895666,1.9583792366908126,2.4129847766818626,1.9168771686757018,2.98674150215806,1.0,0
233.3483627441502,231.83299123048425,225.30060106836322,227.43066541331655,224.70393239055525,9.556223457415463,7.300453861237537,13.536338586119566,10.639930382290325,7.186113198973661,2.6973134122902667,3.273547615107018,1.4490588338110395,2.1596595171170967,2.2742773683878648,1.0,1
229.68660451363414,234.7757116025062,225.07136976832228,232.5202325775892,227.3487119081378,9.116302145518352,10.221772765656835,13.409184186594754,7.783775083482261,11.952081438711893,2.955646910088595,1.7067788027929656,3.415653804258344,3.686415590517609,1.5111276523644162,0.95,1
226.03563583868828,229.4648482002272,224.82378838790314,227.2317534732641,224.01061053705575,12.798972853944687,8.74269138985086,9.444972762279534,7.927381505252459,9.59307771783939,2.009127105106434,1.9680684917079077,5.132386204677498,2.070099894792113,4.177625442156135,0.95,1
239.82362566458195,230.17631775985865,226.50137246003706,231.06989955367112,229.43835975154585,9.926820051314138,11.319299996164741,12.180366942040894,8.503807870756706,6.065349871548011,1.2333680048933904,1.5103490338356367,1.8133954681517992,1.6543106885534775,2.2321012658415014,1.05,1
228.89515200233387,233.07083350021713,233.78753855023652,227.34749426194736,227.1209087967766,9.957510441447516,10.58707505993728,10.498835375370083,9.346653504981912,10.24950419932787,1.7912217972785018,1.6806584072654265,3.6584719964733274,3.723793622513165,3.4492964983753156,0.95,1
228.62474151424178,218.49039417632207,222.42404468900725,236.83437133722262,238.22483856750642,13.030889616704496,10.76346833792502,9.253263149993831,8.999604365808008,9.660295284644539,3.023998955584328,2.5927430657795525,2.0029693093340915,1.546842495244908,2.8629957034326874,0.95,1
228.7548198022181,232.88278481527882,231.55625077271768,245.3944040422762,235.59787455717287,13.273479923661279,9.633398580947606,9.960411310958584,9.035372858127394,12.197966714883929,1.326369607453202,1.5060790708246068,3.6529132562048097,4.400649041722087,2.8932951381664807,1.05,0
229.36041204259618,225.22229779699788,221.96776839871214,231.01731817933612,226.21824627357847,13.91967450948935,10.901226098862777,10.165545807570851,10.07356566634847,5.231386422428509,3.6064571522946443,2.254151682556017,1.1623258139123158,3.112171618618584,3.069289323270064,1.0,1
222.88873145201163,226.76713557878736,224.59225998192804,238.43570817536283,234.40819878474724,11.490301728569635,10.268332831991687,10.85668410132145,8.57707561183259,9.231086242045818,2.571668553880244,2.257624541894889,3.462210578581098,1.5142669665725257,1.7262194211093422,1.05,1
229.96013679341692,237.39972069445014,230.3868415382381,225.69357899335867,237.6156203863483,9.177950126993654,12.043245968146078,9.242480326793814,14.165320644219594,10.861724838030074,1.491893493239572,2.584972962635827,1.4121069878907417,1.8157578194847566,1.794244437772802,1.05,1
232.6945502184233,224.81376922836773,229.04830660958197,225.62190873307622,223.08600134517832,7.448634680008537,9.742907413496086,8.696649755687169,5.6112350603599515,13.19894188022758,2.239391667666042,1.0126255535960231,2.587204992037267,3.7473036506646777,2.635491372316762,1.0,0
234.6308877376582,239.54708320235065,223.0071621309043,232.81484618345286,226.74678715439086,11.406285084440007,11.066414635798624,10.330807320599408,7.235964862615125,9.032765720889127,4.041321144801321,3.833998185876925,3.2777350472478544,2.5746858426368857,2.5225003882454398,1.05,1
227.5643730811765,227.03803037880564,225.68004615160092,230.24260813972413,225.8452494179448,11.683561549568026,7.897559940434995,4.936461367498373,9.545787984438148,9.716484891944923,3.26379977236326,2.1083293904959675,0.6174792485325362,2.99200405410296,1.3689313700650287,1.05,1
231.35228412889919,229.7488094527543,228.80525976566796,225.462181689792,227.11614334715833,10.271126832829419,11.457037287029072,11.275211624462417,10.517539610487843,12.391062776173419,1.5378587718096153,2.500223947995788,2.4048751224465303,1.0879243936843697,2.6654915641331405,1.05,1
233.7769561291288,232.5045859381219,225.11222377600726,230.49666152714613,233.75693561685895,6.962060438373371,11.00916362895478,11.253076726673886,7.5208754278395205,6.994258782635221,3.4661396608610486,1.3716584297342171,3.7724833308487593,0.939829174870056,4.617324144370953,0.95,1
221.65297359439313,232.71680096189968,226.68688120527077,232.8529933429658,226.1837042172874,8.508115747048798,8.676917114969417,11.50683892700486,8.77092243261781,8.287302963437591,2.0887395695165165,2.645616996826891,0.6079664275143299,2.4378639335306915,2.728482177718192,1.0,0
220.9755894966774,221.86228781058418,230.24042473330692,231.29861250860742,225.47841687447794,8.776732526610882,12.237264668308423,10.026086748753904,9.641497949286176,9.779989002597897,2.4138378959005053,1.9369189229476262,1.5534354814721851,3.630526619537311,2.53080713499795,1.0,1
233.19296229388686,221.6923996886552,229.66960100676343,223.9449190011877,226.7408194609892,12.584120668653046,8.501656546793516,12.631016581880207,10.420992597843007,9.679161236049305,4.040752376516773,1.973517645205077,2.065205306627783,3.315594244596163,0.8770250379964359,1.05,1
